key,paper,bmp,response_class,response_var,treatment,control,sign,treatment_control_flag,response_flag,response_flag_notes,species,link,error_class,xbar_e,n_e,sd_e,se_e,lcl_e,ucl_e,xbar_c,n_c,sd_c,se_c,lcl_c,ucl_c,notes,baseline_survival,beta_is_derived,survival_scale
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2007,Treated,Untreated,1,apples,0,NA,western_kingbird,NA,standard_error,0.83,3,NA,0.83,NA,NA,0.33,3,NA,0.16,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2006,Treated,Untreated,1,apples,0,NA,orchard_oriole,NA,standard_error,1,3,NA,0.76,NA,NA,2.33,3,NA,1.16,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2007,Treated,Untreated,1,apples,0,NA,orchard_oriole,NA,standard_error,1,3,NA,1,NA,NA,1.33,3,NA,0.33,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2006,Treated,Untreated,1,apples,0,NA,northern_mockingbird,NA,standard_error,0.83,3,NA,0.16,NA,NA,2.83,3,NA,1.01,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2007,Treated,Untreated,1,apples,0,NA,northern_mockingbird,NA,standard_error,0.33,3,NA,0.33,NA,NA,2.16,3,NA,0.93,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2006,Treated,Untreated,1,apples,0,NA,brown_thrasher,NA,standard_error,0.33,3,NA,0.33,NA,NA,0.67,3,NA,0.44,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2006,Treated,Untreated,1,apples,0,NA,yellow_warbler,NA,standard_error,0.33,3,NA,0.16,NA,NA,1.16,3,NA,1.16,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2006,Treated,Untreated,1,apples,0,NA,red_winged_blackbird,NA,standard_error,1.67,3,NA,0.73,NA,NA,0.5,3,NA,0.5,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2007,Treated,Untreated,1,apples,0,NA,red_winged_blackbird,NA,standard_error,1.33,3,NA,0.73,NA,NA,0.5,3,NA,0.5,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2006,Treated,Untreated,1,apples,0,NA,brown_headed_cowbird,NA,standard_error,1,3,NA,0.76,NA,NA,1,3,NA,0,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2007,Treated,Untreated,1,apples,0,NA,brown_headed_cowbird,NA,standard_error,0.33,3,NA,0.33,NA,NA,1.67,3,NA,0.44,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2008,Treated,Untreated,1,apples,0,NA,lark_sparrow,NA,standard_error,0.16,3,NA,0.16,NA,NA,0.16,3,NA,0.16,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2009,Treated,Untreated,1,apples,0,NA,lark_sparrow,NA,standard_error,0.5,3,NA,0.29,NA,NA,1.83,3,NA,1.16,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2008,Treated,Untreated,1,apples,0,NA,northern_flicker,NA,standard_error,0.16,3,NA,0.16,NA,NA,0.5,3,NA,0.5,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2008,Treated,Untreated,1,apples,0,NA,mourning_dove,NA,standard_error,3.83,3,NA,1.36,NA,NA,6.66,3,NA,0.16,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2009,Treated,Untreated,1,apples,0,NA,mourning_dove,NA,standard_error,4,3,NA,0.28,NA,NA,7.33,3,NA,1.36,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2008,Treated,Untreated,1,apples,0,NA,western_kingbird,NA,standard_error,2.66,3,NA,1.69,NA,NA,3.33,3,NA,0.6,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2009,Treated,Untreated,1,apples,0,NA,western_kingbird,NA,standard_error,2,3,NA,1.5,NA,NA,2.83,3,NA,1.36,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2009,Treated,Untreated,1,apples,0,NA,eastern_kingbird,NA,standard_error,0.66,3,NA,0.66,NA,NA,0.67,3,NA,0.44,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2008,Treated,Untreated,1,apples,0,NA,orchard_oriole,NA,standard_error,0.83,3,NA,0.44,NA,NA,1.67,3,NA,0.72,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2009,Treated,Untreated,1,apples,0,NA,orchard_oriole,NA,standard_error,0.5,3,NA,0.5,NA,NA,1,3,NA,0.76,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2008,Treated,Untreated,1,apples,0,NA,northern_mockingbird,NA,standard_error,1.66,3,NA,0.44,NA,NA,2.83,3,NA,0.6,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2009,Treated,Untreated,1,apples,0,NA,northern_mockingbird,NA,standard_error,2,3,NA,0.29,NA,NA,6,3,NA,0.87,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2008,Treated,Untreated,1,apples,0,NA,blue_grosbeak,NA,standard_error,0.5,3,NA,0.29,NA,NA,0.5,3,NA,0.5,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2009,Treated,Untreated,1,apples,0,NA,red_winged_blackbird,NA,standard_error,0.16,3,NA,0.16,NA,NA,0.16,3,NA,0.16,NA,NA,NA,NA,NA,NA
A9QQKZTZ,Raynor et al. 2017,remove_non_native_species,abundance,abundance - 2009,Treated,Untreated,1,apples,0,NA,brown_headed_cowbird,NA,standard_error,0.83,3,NA,0.6,NA,NA,0.66,3,NA,0.16,NA,NA,NA,NA,NA,NA
U2MLB3CF,Reif et al. 2016,remove_non_native_species,species_richness,species_richness,Native stands,R. pseudacacia stands,1,apples,0,NA,all_species,NA,standard_error,11.1,20,NA,3.1,NA,NA,11.8,19,NA,2.7,NA,NA,NA,NA,NA,NA
U2MLB3CF,Reif et al. 2016,remove_non_native_species,species_richness,species_richness,Native stands,R. pseudacacia stands,1,apples,0,NA,specialists,NA,standard_error,6.25,20,NA,0.507,NA,NA,4.53,19,NA,0.442,NA,NA,NA,NA,NA,NA
U2MLB3CF,Reif et al. 2016,remove_non_native_species,species_richness,species_richness,Native stands,R. pseudacacia stands,1,apples,0,NA,generalists,NA,standard_error,4.8,20,NA,0.329,NA,NA,7.263,19,NA,0.396,NA,NA,NA,NA,NA,NA
LIZQ6R64,Renfrew and Ribic 2001,rotational_grazing,species_richness,species_richness - 1996,Rotational grazing,Continuous grazing,1,apples,0,NA,all_species,NA,standard_error,4.3,4,NA,0.5,NA,NA,5.5,4,NA,2.13,NA,NA,NA,NA,NA,NA
LIZQ6R64,Renfrew and Ribic 2001,rotational_grazing,species_richness,species_richness - 1997,Rotational grazing,Continuous grazing,1,apples,0,NA,all_species,NA,standard_error,3,4,NA,0.9,NA,NA,5.3,4,NA,1.3,NA,NA,NA,NA,NA,NA
LIZQ6R64,Renfrew and Ribic 2001,rotational_grazing,species_richness,species_richness - 1998,Rotational grazing,Continuous grazing,1,apples,0,NA,all_species,NA,standard_error,1.8,4,NA,0.8,NA,NA,3.5,4,NA,1.2,NA,NA,NA,NA,NA,NA
LIZQ6R64,Renfrew and Ribic 2001,rotational_grazing,abundance,density - 1996,Rotational grazing,Continuous grazing,1,apples,0,NA,all_species,NA,standard_error,1.89,4,NA,0.57,NA,NA,2.35,4,NA,0.83,NA,NA,NA,NA,NA,NA
LIZQ6R64,Renfrew and Ribic 2001,rotational_grazing,abundance,density - 1997,Rotational grazing,Continuous grazing,1,apples,0,NA,all_species,NA,standard_error,2.78,4,NA,0.88,NA,NA,3.31,4,NA,1.18,NA,NA,NA,NA,NA,NA
LIZQ6R64,Renfrew and Ribic 2001,rotational_grazing,abundance,density - 1998,Rotational grazing,Continuous grazing,1,apples,0,NA,all_species,NA,standard_error,1.73,4,NA,1.03,NA,NA,1.72,4,NA,0.56,NA,NA,NA,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,american_goldfinch,NA,standard_deviation_confidence_intervals,0.92,51,0.56,NA,-0.26,2,0.21,51,0.8,NA,-1.44,1.69,Need to consider whether this represents edge and shrub; Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,blue_grosbeak,NA,standard_deviation_confidence_intervals,1.1,51,0.41,NA,0.32,1.96,1.03,51,0.41,NA,0.26,1.91,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,brown_thrasher,NA,standard_deviation_confidence_intervals,0.95,51,0.58,NA,-0.22,2.11,-0.25,51,0.77,NA,-1.91,1.17,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,carolina_wren,NA,standard_deviation_confidence_intervals,1.24,51,0.3,NA,0.72,1.91,1.45,51,0.31,NA,0.93,2.13,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,eastern_towhee,NA,standard_deviation_confidence_intervals,0.71,51,0.23,NA,0.28,1.2,0.72,51,0.23,NA,0.33,1.21,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,field_sparrow,NA,standard_deviation_confidence_intervals,0.77,51,0.19,NA,0.41,1.15,-0.98,51,0.29,NA,-1.55,-0.42,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,gray_catbird,NA,standard_deviation_confidence_intervals,0.42,51,0.71,NA,-1.22,1.59,0.73,51,0.76,NA,-0.8,2.18,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,indigo_bunting,NA,standard_deviation_confidence_intervals,1.78,51,0.13,NA,1.55,2.04,1.66,51,0.12,NA,1.44,1.92,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,northern_cardinal,NA,standard_deviation_confidence_intervals,1.54,51,0.16,NA,1.25,1.87,1.52,51,0.15,NA,1.23,1.84,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,painted_bunting,NA,standard_deviation_confidence_intervals,0.88,51,0.66,NA,-0.56,2.13,0.04,51,1.06,NA,-2.25,1.99,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,prairie_warbler,NA,standard_deviation_confidence_intervals,0.85,51,0.58,NA,-0.39,1.93,0.3,51,0.79,NA,-1.34,1.78,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,white_eyed_vireo,NA,standard_deviation_confidence_intervals,0.34,51,0.4,NA,-0.42,1.17,0.42,51,0.42,NA,-0.34,1.35,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,yellow_breasted_chat,NA,standard_deviation_confidence_intervals,1.22,51,0.17,NA,0.9,1.58,0.77,51,0.18,NA,0.43,1.15,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,eastern_phoebe,NA,standard_deviation_confidence_intervals,0.02,51,0.71,NA,-1.52,1.29,0.13,51,0.66,NA,-1.27,1.33,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,hooded_warbler,NA,standard_deviation_confidence_intervals,-0.28,51,0.87,NA,-2.28,1.11,0.25,51,0.68,NA,-1.25,1.5,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,northern_flicker,NA,standard_deviation_confidence_intervals,0.24,51,0.7,NA,-1.31,1.53,-0.24,51,0.8,NA,-2.07,1.07,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,orchard_oriole,NA,standard_deviation_confidence_intervals,0.7,51,0.51,NA,-0.28,1.75,0.17,51,0.52,NA,-0.89,1.18,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,red_headed_woodpecker,NA,standard_deviation_confidence_intervals,-0.26,51,0.72,NA,-1.83,0.97,0.28,51,0.6,NA,-0.95,1.44,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,ruby_throated_hummingbird,NA,standard_deviation_confidence_intervals,-0.04,51,0.71,NA,-1.65,1.21,0.18,51,0.67,NA,-1.28,1.4,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,wild_turkey,NA,standard_deviation_confidence_intervals,0.64,51,0.61,NA,-0.54,1.91,-0.08,51,0.69,NA,-1.62,1.12,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,yellow_billed_cuckoo,NA,standard_deviation_confidence_intervals,0.71,51,0.27,NA,0.22,1.29,0.64,51,0.27,NA,0.16,1.21,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,yellow_throated_vireo,NA,standard_deviation_confidence_intervals,0.04,51,0.73,NA,-1.55,1.33,-0.17,51,0.8,NA,-1.97,1.17,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,great_crested_flycatcher,NA,standard_deviation_confidence_intervals,0.17,51,0.53,NA,-1.04,1.09,-0.49,51,0.59,NA,-1.81,0.48,Questionable sample size,NA,NA,NA
GP94VHUQ,Riffell et al. 2015,edge_and_shrub_habitat,abundance,log abundance of males,Near forest edges with adjacent herbaceous buffers,Near forest edges without adjacent herbaceous buffers,1,apples,1,NA,summer_tanager,NA,standard_deviation_confidence_intervals,0.24,51,0.41,NA,-0.65,1,-0.12,51,0.42,NA,-1.01,0.66,Questionable sample size,NA,NA,NA
Y95E74XD,Roberts et al. 2012,prescribed_fire,species_richness,shannon diversity index,Burned short-grass fields (1-year post-fire),Unburned short-grass fields,1,apples,0,NA,all_species,NA,standard_error,1.165,5,NA,0.119,NA,NA,1.336,5,NA,0.092,NA,NA,NA,NA,NA,NA
Y95E74XD,Roberts et al. 2012,prescribed_fire,species_richness,shannon diversity index,Burned short-grass fields (2-years post-fire),Unburned short-grass fields,1,apples,0,NA,all_species,NA,standard_error,1.669,5,NA,0.071,NA,NA,1.582,5,NA,0.07,NA,NA,NA,NA,NA,NA
Y95E74XD,Roberts et al. 2012,prescribed_fire,species_richness,shannon diversity index,Burned mixed-grass fields (1-year post-fire),Unburned short-grass fields,1,apples,0,NA,all_species,NA,standard_error,1.47,5,NA,0.075,NA,NA,1.442,5,NA,0.067,NA,NA,NA,NA,NA,NA
Y95E74XD,Roberts et al. 2012,prescribed_fire,species_richness,shannon diversity index,Burned mixed-grass fields (2-years post-fire),Unburned short-grass fields,1,apples,0,NA,all_species,NA,standard_error,1.605,5,NA,0.078,NA,NA,1.804,5,NA,0.061,NA,NA,NA,NA,NA,NA
LUTCPDZB,Rodewald et al. 2015,remove_non_native_species,abundance,relative abundance,Urban removal,Urban control,1,apples,0,NA,american_robin,NA,standard_error,3,4,NA,0.26,NA,NA,2.1,8,NA,0.139,NA,NA,NA,NA,NA,NA
LUTCPDZB,Rodewald et al. 2015,remove_non_native_species,abundance,relative abundance,Urban removal,Urban control,1,apples,0,NA,brown_headed_cowbird,NA,standard_error,1.06,4,NA,0.097,NA,NA,0.86,8,NA,0.06,NA,NA,NA,NA,NA,NA
LUTCPDZB,Rodewald et al. 2015,remove_non_native_species,abundance,relative abundance,Urban removal,Urban control,1,apples,0,NA,gray_catbird,NA,standard_error,1.72,4,NA,0.228,NA,NA,1.68,8,NA,0.183,NA,NA,NA,NA,NA,NA
LUTCPDZB,Rodewald et al. 2015,remove_non_native_species,abundance,relative abundance,Urban removal,Urban control,1,apples,0,NA,indigo_bunting,NA,standard_error,1.31,4,NA,0.198,NA,NA,1.03,8,NA,0.11,NA,NA,NA,NA,NA,NA
LUTCPDZB,Rodewald et al. 2015,remove_non_native_species,abundance,relative abundance,Urban removal,Urban control,1,apples,0,NA,northern_cardinal,NA,standard_error,4.47,4,NA,0.357,NA,NA,4.32,8,NA,0.314,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,species_richness,Grazed and burned (<1 growing season post-fire),Non-grazed and non-burned (>= 2 growing seasons post-fire),-1,apples,0,NA,grassland_obligates,NA,standard_deviation,4.7,7,2.2,NA,NA,NA,2,7,1.4,NA,NA,NA,We might want to consider this only associated with provide_overwintering_habitat since grazing and burning cannot be separated,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,species_richness,Grazed and burned (1 growing season post-fire),Non-grazed and non-burned (>= 2 growing seasons post-fire),-1,apples,0,NA,grassland_obligates,NA,standard_deviation,1.3,7,1.3,NA,NA,NA,2,7,1.4,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,species_richness,Grazed and burned (2 growing season post-fire),Non-grazed and non-burned (>= 2 growing seasons post-fire),-1,apples,0,NA,grassland_obligates,NA,standard_deviation,1.6,7,2.2,NA,NA,NA,2,7,1.4,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,facultative species_richness,Grazed and burned (<1 growing season post-fire),Non-grazed and non-burned (>= 2 growing seasons post-fire),-1,apples,0,NA,grassland_facultative_species,NA,standard_deviation,16.8,7,6.2,NA,NA,NA,32,7,13.8,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,facultative species_richness,Grazed and burned (1 growing season post-fire),Non-grazed and non-burned (>= 2 growing seasons post-fire),-1,apples,0,NA,grassland_facultative_species,NA,standard_deviation,26.1,7,12.1,NA,NA,NA,32,7,13.8,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,facultative species_richness,Grazed and burned (2 growing season post-fire),Non-grazed and non-burned (>= 2 growing seasons post-fire),-1,apples,0,NA,grassland_facultative_species,NA,standard_deviation,30.8,7,12.3,NA,NA,NA,32,7,13.8,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,total species_richness,Grazed and burned (<1 growing season post-fire),Non-grazed and non-burned (>= 2 growing seasons post-fire),-1,apples,0,NA,all_species,NA,standard_deviation,23.2,7,8,NA,NA,NA,37.8,7,17.4,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,total species_richness,Grazed and burned (1 growing season post-fire),Non-grazed and non-burned (>= 2 growing seasons post-fire),-1,apples,0,NA,all_species,NA,standard_deviation,28.6,7,12.3,NA,NA,NA,37.8,7,17.4,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,total species_richness,Grazed and burned (2 growing season post-fire),Non-grazed and non-burned (>= 2 growing seasons post-fire),-1,apples,0,NA,all_species,NA,standard_deviation,33.3,7,12.8,NA,NA,NA,37.8,7,17.4,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,obligate species_richness,Native prairie,Sites containing primarily exotic invasive species,1,apples,0,NA,grassland_obligates,NA,standard_deviation,3.4,4,2.8,NA,NA,NA,3.9,6,6.3,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,plant_nwsg,species_richness,obligate species_richness,Native prairie,Sites containing primarily exotic invasive species,1,apples,0,NA,grassland_obligates,NA,standard_deviation,3.4,4,2.8,NA,NA,NA,3.9,6,6.3,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,provide_overwintering_habitat,species_richness,facultative species_richness,Native prairie,Sites containing primarily exotic invasive species,1,apples,0,NA,grassland_facultative_species,NA,standard_deviation,26.5,4,6.2,NA,NA,NA,19.8,6,8,NA,NA,NA,NA,NA,NA,NA
FQ4DXWJU,Saalfeld et al. 2016,plant_nwsg,species_richness,facultative species_richness,Native prairie,Sites containing primarily exotic invasive species,1,apples,0,NA,grassland_facultative_species,NA,standard_deviation,26.5,4,6.2,NA,NA,NA,19.8,6,8,NA,NA,NA,NA,NA,NA,NA
